Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240919094007,0,999.46,46.48,38.16,106953.95,1696.73
20240919095007,0,999.34,46.95,37.64,108930.15,1729
20240919100007,0,999.27,46.92,38.14,112974.73,1746.61
20240919101007,0,999.14,47.65,37.64,116181.08,1756.49
20240919102007,0,999.03,48.31,36.64,117756.04,1765.64
20240919103007,0,998.9,47.92,37.03,117758.2,1796.01
20240919104007,0,998.8,48.17,37.4,117758.2,1800.32
20240919105007,0,998.83,48.63,36.18,116806.21,1837.81
20240919110007,0,998.78,49.92,35.06,109794.81,1717.52
20240919111007,0,998.74,49.3,35.84,86338.04,1407.67
20240919112007,0,998.66,49.03,36.43,111145.34,1793.54
20240919113007,0,998.64,49.45,35.85,113797.88,1757.42
20240919114007,0,998.54,49.97,34.65,117571.68,1755.51
20240919115007,0,998.37,50.31,34.09,117758.2,1746.2
20240919120007,0,998.25,50.78,33.62,117758.2,1715.46
20240919121007,0,998.27,50.39,32.7,117758.2,1705.26
20240919122007,0,998.29,49.54,34.24,117758.2,1693.26
20240919123007,0,998.24,49.12,34.58,117758.2,1676.57
20240919124007,0,998.04,48.48,35.01,117758.2,1650.01
20240919125007,0,997.84,48.12,35.67,117758.2,1641.48
20240919130007,0,997.78,48.72,34.99,108452.18,1487.28
20240919131007,0,997.71,46.63,37.94,50612.78,482.5
20240919132007,0,997.67,43.73,43.43,59006.06,689.79
20240919133007,0,997.64,43.2,45.01,34215.93,182.07
20240919134007,0,997.55,41.81,49.02,44186.04,282.88
20240919135007,0,997.52,42.04,49.55,47442.82,334.43
20240919140007,0,997.51,41.27,51.61,37591.09,210.61
20240919141007,0,997.44,39.61,54.84,28083.17,124.95
20240919142007,0,997.43,38.98,57.54,27878.92,122.21
20240919143007,0,997.32,39.06,57.44,41378.81,250.51
20240919144007,0,997.38,39.09,57.96,32548.92,160.53
20240919145007,0,997.48,39.21,58.31,28522.5,126.65
20240919150007,0,997.66,38.74,60,27527.84,119.12
20240919151007,0,997.67,38.58,61.03,24709.5,95.94
20240919152007,0,997.68,37.86,62.8,16921.5,45.01
20240919153007,0,997.69,36.49,67.95,11380.25,20.18
20240919154007,0,997.74,35.22,76.18,9540.75,12.86
20240919155007,0,997.9,34.51,83.94,8729.17,10.7
20240919160007,0,997.92,34.21,88.35,7998.17,10.63
20240919161007,0,997.99,34.23,90.86,7139,9.27
20240919162007,0,998.04,33.68,93.79,7027.92,6.08
20240919163007,0,998.03,33.07,97.37,6184.42,4.74
20240919164007,0,998,32.46,100,5724.58,3.84
20240919165007,0,998.02,32,100,4270.33,1.89
20240921090007,0,1000.4,35.2,87.95,48616.25,379.79
20240921091007,0,1000.12,36.96,80.2,53319.39,457.22
20240921092007,0,1000.02,38.1,73.76,44673.55,324.03
20240921093007,0,999.97,41.43,63.98,71391.82,838.84
20240921094007,0,999.85,44.72,52.01,80663.69,1032.51
20240921095007,0,999.65,45.22,46.47,71120.13,821.75
20240921100007,0,999.52,44.12,47.52,69857.83,791.44
20240921101007,0,999.49,43.34,48.97,66732.16,715.2
20240921102007,0,999.52,44.4,46.23,82813.66,1067.03
20240921103007,0,999.55,45.78,42.32,85063.88,1101.26
20240921104007,0,999.48,47.27,38.64,102625.46,1537.95
20240921105007,0,999.4,46.91,37.6,75888.68,949.44
20240921110007,0,999.23,45.32,40.9,72329.61,921.73
20240921111007,0,998.89,47.78,37.61,93834.79,1426.55
20240921112007,0,998.63,47.97,36.63,84361.66,1181.76
20240921113007,0,998.36,49.96,33.74,103801.33,1557.33
20240921114007,0,998.14,51.24,31.19,90693.85,1216.58
20240921115007,0,998.04,50.42,31.82,91338.75,1176.96
20240921120007,0,997.93,50.37,31.29,85758.55,1091.71
20240921121007,0,997.9,50.13,32.08,85570.6,997.9
20240921122007,0,997.93,48.51,35.99,85070.71,967.61
20240921123007,0,997.96,48.3,37.07,106106.54,1372.93
20240921124007,0,997.91,48.01,35.66,96477.27,1167.18
20240921125007,0,997.84,48.33,34.62,103655.96,1301.51
20240921130007,0,997.79,49.23,33.74,113113.81,1536.5
20240921131007,0,997.74,49.22,33.74,71716.51,750.42
20240921132007,0,997.68,48.74,34.19,74551.98,841.41
20240921133007,0,997.52,48.91,33.68,95484.49,1285.92
20240921134007,0,997.44,49.48,33.01,75661.37,859.92
20240921135007,0,997.39,46.89,36.55,47633.54,353.14
20240921140007,0,997.39,46.04,38.39,52450.78,408.85
20240921141007,0,997.41,44.34,41.05,46718.93,327.5
20240921142007,0,997.35,43.88,41.96,40779.39,254.83
20240921143007,0,997.39,44.04,42.54,42981.06,284.41
20240921144007,0,997.44,43.64,43.78,34929.91,194.5
20240921145007,0,997.45,42.87,45.97,33840.92,176.97
20240921150007,0,997.52,41.57,49.33,28050.25,121.36
20240921151007,0,997.63,40.2,53.65,20592.33,63.76
20240921152007,0,997.64,38.6,59.16,16480.08,38.78
20240921153007,0,997.74,37.5,64.81,17044.75,41.55
20240921154007,0,997.78,37.12,68.77,15540.42,35.64
20240921155007,0,997.84,36.72,71.55,12674.75,23.32
20240921160007,0,998,36.32,74.98,11945.67,22.57
20240921161007,0,998.02,35.8,79.33,9545.42,13.77
20240921162007,0,998.04,34.95,85,9301.42,12.74
20240921163007,0,998,34.43,89.1,9758.5,15.74
20240921164007,0,998.06,34.2,91.51,8407.17,12.63
20240921165007,0,998.14,33.95,93.49,7024.17,8.65
20240922090007,0,1002.69,39.65,69.08,45400.5,336.18
20240922091007,0,1002.78,41.07,62.52,45987.78,347.01
20240922092007,0,1002.86,41.07,60.46,43525.88,313.63
20240922093007,0,1002.91,41.39,59.34,49353.68,401.91
20240922094007,0,1003,40.84,59.6,53012.84,464.07
20240922095007,0,1003.16,41.09,58.78,51851.16,444.44
20240922100007,0,1003.3,41.55,57.43,44299.08,324.99
20240922101007,0,1003.43,41.73,56.61,49070.86,398.35
20240922102007,0,1003.5,42.28,56.51,57633.68,539.7
20240922103007,0,1003.47,43.31,53.92,65640.56,690.97
20240922104007,0,1003.41,43.47,52.36,58485.04,561.15
20240922105007,0,1003.29,44.21,50.39,55342.49,505.1
20240922110007,0,1003.08,45.02,48.54,59430.74,590.69
20240922111007,0,1002.99,45.16,46.46,76820.9,990.81
20240922112007,0,1003.04,44.25,47.41,63721.32,665.49
20240922113007,0,1003.06,45.23,45.1,66472.33,722.79
20240922114007,0,1003,46.17,42.07,66181.42,706.31
20240922115007,0,1002.95,47.45,39.23,69406.27,775.69
20240922120007,0,1002.68,48.71,36.52,79450.8,969.18
20240922121007,0,1002.42,48.5,35.47,74797.08,846.63
20240922122007,0,1002.36,47.66,36.46,61651.68,580.93
20240922123007,0,1002.29,47.13,38.23,52310.62,428.11
20240922124007,0,1002.1,45.86,41.63,48907.88,387.28
20240922125007,0,1002.03,45.44,44.34,51769.04,425.74
20240922130007,0,1001.93,43.64,48.25,29907.67,171.7
20240922131007,0,1001.91,41.2,54.55,28998.53,155.57
20240922132007,0,1001.76,39.6,60.02,33400.58,187.07
20240922133007,0,1001.64,39.47,62.39,35400.58,204.76
20240922134007,0,1001.55,39.4,63.15,41149.26,273.17
20240922135007,0,1001.45,39.96,61.73,45699.02,333.46
20240922140007,0,1001.47,40.81,60.23,57853.98,509.82
20240922141007,0,1001.45,40.44,61.01,34787.42,203.33
20240922142007,0,1001.41,38.62,66.41,22128.08,81.41
20240922143007,0,1001.36,37.46,71.68,19308.58,63.15
20240922144007,0,1001.36,35.33,90.25,10919.58,19.46
20240922145007,0,1001.51,30.52,100,9968.33,15.96
20240922150007,0,1001.6,29.12,100,11325.58,19.34
20240922151007,0,1001.84,28.56,100,6152.17,7.06
20240922152007,0,1002.04,27.7,100,3931.5,2.65
20240922153007,0,1002.22,27.31,100,5452.5,5.5
20240922154007,0,1002.58,27.67,100,6987.92,7.84
20240922155007,0,1002.66,27.88,100,6041.5,5.93
20240922160007,0,1002.59,27.98,100,5305.75,4.53
20240922161007,0,1002.68,27.68,100,3889.17,2.41
20240922162007,0,1002.81,27.27,100,2866.67,1.32
20240922163007,0,1002.87,27.18,100,1827.25,0.59
20240922164007,0,1003.08,27.05,100,1049.58,0.22
20240922165007,0,1003.35,27.02,100,463.5,0.06
20240923150007,0,1006.48,31.53,100,11860.67,22.49
20240923151007,0,1006.52,31.52,100,10685,17.8
20240923152007,0,1006.53,31.34,100,9367.25,13.68
20240923153007,0,1006.66,30.77,100,4817.42,3.71
20240923154007,0,1006.74,29.55,100,4009.33,2.34
20240923155007,0,1006.84,27.58,100,3933.83,2.12
20240923160007,0,1006.89,27.03,100,4031.67,2.42
20240923161007,0,1006.98,26.73,100,3567.17,1.83
20240923162007,0,1007.04,26.83,100,2390.92,0.82
20240923163007,0,1007.08,26.96,100,1712.68,0.48
20240923164007,0,1007.19,26.88,100,1269.25,0.28
20240923165007,0,1007.25,26.73,100,1288.75,0.31
20240924090007,0,1008.31,43.37,73.09,93207.68,1214.71
20240924091007,0,1008.21,43.99,61.45,92315.18,1279.72
20240924092007,0,1008.18,42.96,59.85,53360.37,565.23
20240924093007,0,1008.14,41.09,66.76,60072.44,636.58
20240924094007,0,1008.18,41.46,63.27,100347.56,1428.48
20240924095007,0,1008.18,42.57,58.79,110979.49,1650.03
20240924100007,0,1008.17,44.62,53.56,108808.5,1615.88
20240924101007,0,1008.1,44.99,51.76,117758.2,1842.67
20240924102007,0,1008.08,45.01,50.46,117758.2,1915.16
20240924103007,0,1008.01,45.08,49.28,110999.43,1764.38
20240924104007,0,1007.9,44.71,49.03,117356.24,1918.77
20240924105007,0,1007.81,45.12,47.88,109572.89,1750.69
20240924110007,0,1007.66,44.05,49.25,117758.2,1942.12
20240924111007,0,1007.56,44.16,48.73,72951.69,874.13
20240924112007,0,1007.4,42.56,51.52,106422.79,1733.31
20240924113007,0,1007.25,43.52,49.36,81703.18,1068.5
20240924114007,0,1007.16,43.61,50.06,110609.69,1819.75
20240924115007,0,1007.05,43.7,50.74,114179.9,1752.69
20240924120007,0,1006.94,43.48,51.51,106173.75,1574.08
20240924121007,0,1006.78,43.45,50.3,80579.78,934.83
20240924122007,0,1006.56,41.12,56.23,56225.11,429.46
20240924123007,0,1006.38,38.67,63.1,41705.15,268.82
20240924124007,0,1006.19,38.18,65.71,59325.33,614.66
20240924125007,0,1006.01,39.16,63.46,55635.71,512.16
20240924130007,0,1005.84,40.94,59.6,91798.39,1251.58
20240924131007,0,1005.74,38.68,63.89,49641.73,355.58
20240924132007,0,1005.62,38,68.25,31892.03,169.08
20240924133007,0,1005.46,36.94,72.57,35320.58,196.81
20240924134007,0,1005.41,36.29,76.74,36919.18,203.25
20240924135007,0,1005.28,35.3,82,24791.5,96.38
20240924140007,0,1005.18,34.79,85.63,19706.75,63.44
20240924141007,0,1005.04,34.37,88.9,20607.96,72.5
20240924142007,0,1005.01,34.61,87.82,18600.5,57.48
20240924143007,0,1005.12,33.64,93.54,12387.67,25.38
20240924144007,0,1005.14,32.71,99.18,14234.33,32.62
20240924145007,0,1005.18,32.39,100,13881.5,30.61
20240924150007,0,1005.21,31.93,100,13051.33,26.68
20240924151007,0,1005.27,31.75,100,10172.33,16.07
20240924152007,0,1005.28,31.9,100,13512.92,28.85
20240924153007,0,1005.31,31.77,100,8277.08,11.47
20240924154007,0,1005.35,31.4,100,7820.33,10.15
20240924155007,0,1005.26,31.06,100,7800,9.9
20240924160007,0,1005.15,30.73,100,4025.25,3.13
20240924161007,0,1005.23,30.66,100,3234.75,1.88
20240924162007,0,1005.27,30.6,100,1881.83,0.72
20240924163007,0,1005.4,30.35,100,1161.67,0.29
20240924164007,0,1005.44,30.2,100,1609.25,0.53
20240924165007,0,1005.49,29.97,100,590.42,0.08
20240925090007,0,1007.24,45.33,48.79,58951.16,506.68
20240925091007,0,1007.2,42.89,51.81,48765.93,336.65
20240925092007,0,1007.21,41.47,55.93,52991.1,397.17
20240925093007,0,1007.17,41.67,56.26,56392.22,447.87
20240925094007,0,1007.13,43.04,52,79168.33,896.54
20240925095007,0,1007.04,45.75,45.78,93355.92,1223.86
20240925100007,0,1006.93,48.7,37.88,101435.39,1385.7
20240925101007,0,1006.81,49.93,35.55,93731.47,1245.52
20240925102007,0,1006.78,48.51,37.5,86554.21,1185.29
20240925103007,0,1006.74,50.98,33.56,87873.69,1268.02
20240925104007,0,1006.64,48.82,35.38,62030.83,782.32
20240925105007,0,1006.46,52.23,31.47,99894.57,1540.31
20240925110007,0,1006.3,48.76,32.98,83959.16,1163.62
20240925111007,0,1006.16,43.49,42.28,81739.3,1049.08
20240925112007,0,1006.05,40.04,52.54,66840.69,671.76
20240925113007,0,1005.86,40.65,53.47,98752.11,1462.94
20240925114007,0,1005.76,42.7,49.52,117312.57,1968.95
20240925115007,0,1005.59,42.09,50.5,66710.24,635.26
20240925120007,0,1005.46,41.24,53.51,94812.47,1275.64
20240925121007,0,1005.37,44.16,46.22,107422.93,1537.61
20240925122007,0,1005.37,42.98,48.14,86423.58,948.26
20240925123007,0,1005.25,41.72,50.74,82430.74,1067.81
20240925124007,0,1005.08,41.24,52.07,65039.33,642.69
20240925125007,0,1004.97,39.58,56.67,68859.48,685.23
20240925130007,0,1004.87,40.22,55.05,89034.97,1040.97
20240925131007,0,1004.76,40.58,54.03,69987.38,635.63
20240925132007,0,1004.66,41.47,52.78,99683.79,1404.15
20240925133007,0,1004.67,42.71,48.92,92381.29,1184.41
20240925134007,0,1004.69,42.32,48.8,90958.53,1128.54
20240925135007,0,1004.61,42.6,48.28,98145.13,1189.5
20240925140007,0,1004.52,42.2,49.8,67752.61,612.62
20240925141007,0,1004.4,40.01,54.96,68613.67,579.23
20240925142007,0,1004.36,40.31,54.54,69042.31,656.29
20240925143007,0,1004.32,37.38,63.27,34375.88,162.01
20240925144007,0,1004.33,35.91,70.24,33273.25,157.52
20240925145007,0,1004.34,36.01,71.87,30385.75,134.8
20240925150007,0,1004.4,35.33,74.51,26395,102.32
20240925151007,0,1004.48,34.52,79.21,23454.58,82.04
20240925152007,0,1004.57,33.65,83.98,19062.33,54.96
20240925153007,0,1004.62,33.33,86.24,16712.33,42.5
20240925154007,0,1004.64,33,90.66,14591.58,32.41
20240925155007,0,1004.66,32.75,93.14,13278.42,27.49
20240925160007,0,1004.69,32.51,96.74,12149.33,23.11
20240925161007,0,1004.78,32.06,99.58,11661.17,21.33
20240925162007,0,1004.79,31.95,100,9855.33,15.2
20240925163007,0,1004.81,31.55,100,7687.58,9.36
20240925164007,0,1004.87,31.22,100,4907.83,4.26
20240925165007,0,1004.99,30.78,100,4570.33,3.55
20240926090007,0,1006.7,32.73,100,19930.25,62.85
20240926091007,0,1006.69,33.32,100,18858.83,57.8
20240926092007,0,1006.74,34.09,99.56,24291.5,92.45
20240926093007,0,1006.73,35.02,94.92,32222.66,157.06
20240926094007,0,1006.62,36.62,88.1,39724.59,237.64
20240926095007,0,1006.45,38.09,80.29,28603.5,132.25
20240926100007,0,1006.39,36.76,81.39,17763.92,55.83
20240926101007,0,1006.48,34.19,92.72,13977.5,33.26
20240926102007,0,1006.52,32.15,100,11968.25,22.9
20240926103007,0,1006.49,30.71,100,9174.08,13.56
20240926104007,0,1006.41,30.17,100,17564.5,45.75
20240926105007,0,1006.32,30.72,100,26481.92,105.24
20240926110007,0,1006.22,30.68,100,24943.83,92.48
20240926111007,0,1006.08,29.31,100,18074.75,59.82
20240926112007,0,1005.94,29.27,100,27029.58,121.04
20240926113007,0,1005.85,29.29,100,39590.54,248.68
20240926114007,0,1005.81,29.37,100,36106.16,210.91
20240926115007,0,1005.74,29.52,100,17363.75,49.4
20240926120007,0,1005.57,28.94,100,14534.58,33.74
20240926121007,0,1005.44,28.99,100,14228.84,31.3
20240926122007,0,1005.36,28.94,100,11633.83,20.46
20240926123007,0,1005.22,28.94,100,12459.67,22.56
20240926124007,0,1005.17,28.68,100,10715.17,17.05
20240926125007,0,1005.06,28.59,100,10938.67,17.96
20240926130007,0,1005.04,28.73,100,9329.08,13.75
20240926131007,0,1004.96,28.96,100,10587.58,18.22
20240926132007,0,1004.87,29.4,100,13833.42,31.78
20240926133007,0,1004.84,29.68,100,18148.75,50.91
20240926134007,0,1004.83,29.64,100,15938.33,40.62
20240926135007,0,1004.74,29.99,100,23430.25,88.24
20240926140007,0,1004.66,30.38,100,22669.25,79.98
20240926141007,0,1004.61,30.84,100,21572.67,73.88
20240926142007,0,1004.62,30.75,100,20442,68.09
20240926143007,0,1004.63,31.05,100,20491.67,69.24
20240926144007,0,1004.62,31.59,100,16815.75,49.19
20240926145007,0,1004.6,31.14,100,14244.9,34.72
20241014150007,0,1007.02,35.22,54.44,32736.99,128.96
20241014151007,0,1007.12,34.33,58.47,10195.42,13
20241014152007,0,1007.23,32.53,65.96,8670.33,9.01
20241014153007,0,1007.3,31.83,72.3,12409.67,25.86
20241014154007,0,1007.43,32.29,72.53,12244.25,22.77
20241014155007,0,1007.51,31.85,75.16,9228.67,10.88
20241014160007,0,1007.63,31.34,78.22,8065.67,8.32
20241014161007,0,1007.68,31.04,81.16,7026.83,6.53
20241014162007,0,1007.77,30.51,86.81,5243.25,3.64
20241014163007,0,1008,30.17,91.91,4106.17,2.51
20241014164007,0,1008.13,29.83,95.82,2471.08,0.9
20241014165007,0,1008.2,29.45,99.76,1472.58,0.36
20241015090007,0,1010.16,45.67,34.83,117758.2,1466.32
20241015091007,0,1010.15,46.07,33.29,117758.2,1522.6
20241015092007,0,1010.17,47.22,31.27,117758.2,1564.31
20241015093007,0,1010.19,47.61,30.01,117430.63,1436.46
20241015094007,0,1010.19,47.65,29.09,115238.8,1527.87
20241015095007,0,1010.05,47.71,29.25,117758.2,1692.6
20241015100007,0,1009.9,47.55,28.9,117758.2,1756.4
20241015101007,0,1009.79,46.72,30.46,115879.57,1771.42
20241015102007,0,1009.65,44.55,33.55,60521.44,485.98
20241015103007,0,1009.51,44.19,35.39,102080.83,1481.07
20241015104007,0,1009.44,44.12,35.31,90447.32,1238.71
20241015105007,0,1009.4,42.35,38.4,96579.15,1490.73
20241015110007,0,1009.17,43.64,36.7,84026.36,1165.1
20241015111007,0,1009.08,41.17,40.4,80196.15,1074.94
20241015112007,0,1008.92,43.03,37.97,106029.28,1637.79
20241015113007,0,1008.8,43.61,37,114027.88,1734.07
20241015114007,0,1008.75,43.08,38.02,117534.49,1665.71
20241015115007,0,1008.59,43.08,37.79,117758.2,1634.96
20241015120007,0,1008.56,43.79,36.15,117758.2,1623.21
20241015121007,0,1008.49,42.68,37.51,113537.52,1371.75
20241015122007,0,1008.29,44.05,35.37,114941.42,1439.01
20241015123007,0,1008.22,42.37,38.34,109202.02,1285.6
20241015124007,0,1008.05,43.52,37.22,103194.71,1286.8
20241015125007,0,1008.04,43.52,38.16,67440.67,566.69
20241015130007,0,1007.95,41.67,41.96,83248.14,823.41
20241015131007,0,1007.97,40.33,44.26,51507.9,349.42
20241015132007,0,1007.93,37.35,53.04,38614.91,193.18
20241015133007,0,1007.93,35.83,59.67,35987.33,164.9
20241015134007,0,1007.9,35.13,63.74,36065.58,167.9
20241015135007,0,1007.94,34.73,66.43,31930.75,136.89
20241015140007,0,1007.98,34.05,67.95,35715.82,167.55
20241015141007,0,1007.97,34.28,68.22,27385.42,98.36
20241015142007,0,1007.95,33.34,72.32,21170.42,58.1
20241015143007,0,1008.02,32.21,78.36,17718.5,41.48
20241015144007,0,1007.99,31.56,89.18,19150.92,47.71
20241015145007,0,1007.97,31.82,91.5,24782,73.94
20241015150007,0,1007.97,31.6,93.49,17647.92,43.6
20241015151007,0,1008.01,30.99,98.03,12604.17,22.13
20241015152007,0,1008.1,30.9,99.54,11718.5,18.38
20241015153007,0,1008.25,30.64,100,9016.67,11.59
20241015154007,0,1008.33,29.98,100,4916.17,3.49
20241015155007,0,1008.37,29.54,100,3495.5,1.75
20241015160007,0,1008.4,28.24,100,2687.17,1.13
20241015161007,0,1008.38,27.85,100,1835.42,0.56
20241015162007,0,1008.53,27.66,100,1500.58,0.39
20241015163007,0,1008.84,27.71,100,789.17,0.12
20241015164007,0,1008.92,27.34,100,617.42,0.1
20241015165007,0,1009.02,26.27,100,299.83,0.04
20241017090007,0,1011.15,48.1,34.3,116720.86,1609.42
20241017091007,0,1011.09,49.53,30.89,117758.2,1736.26
20241017092007,0,1010.96,51.11,27.61,117758.2,1826.52
20241017093007,0,1010.86,51.21,25.83,117758.2,1691.47
20241017094007,0,1010.69,50.29,26.19,117758.2,1554.95
20241017095007,0,1010.55,49.58,27.14,117758.2,1618.48
20241017100007,0,1010.38,50.5,25.97,114665.24,1589.34
20241017101007,0,1010.17,48.47,27.85,93272.55,1303.82
20241017102007,0,1009.91,48.64,27.96,117363.78,1651.06
20241017103007,0,1009.73,49.16,27.36,112270,1614.39
20241017104007,0,1009.54,49.61,26.42,108612.46,1604.94
20241017105007,0,1009.36,48.65,27.15,91720.18,1320.02
20241017110007,0,1009.23,45.89,30.92,104362.31,1688.51
20241017111007,0,1009.04,45.53,31.85,104933,1690.79
20241017112007,0,1008.9,45.13,31.99,106277.24,1677.43
20241017113007,0,1008.71,44.4,33.32,109355.29,1653.26
20241017114007,0,1008.62,43.51,35.32,116352.68,1626.98
20241017115007,0,1008.53,44.26,34.6,117758.2,1587.04
20241017120007,0,1008.34,45.34,32.79,117758.2,1541.05
20241017121007,0,1008.17,44.7,34,117758.2,1504.59
20241017122007,0,1008.07,42.94,37.01,117758.2,1456.68
20241017123007,0,1007.87,43.82,36.13,117758.2,1388.41
20241017124007,0,1007.75,42.87,37.4,117758.2,1335.96
20241017125007,0,1007.58,43.95,34.95,115912.63,1243.79
20241017130007,0,1007.45,43.16,36.74,108635.82,1162.81
20241017131007,0,1007.29,43.68,35.85,104474.98,1118.93
20241017132007,0,1007.17,42.91,36.74,71303.77,578.97
20241017133007,0,1007.03,41.45,39.29,78154,675.8
20241017134007,0,1006.86,42.45,37.52,82617.26,754.76
20241017135007,0,1006.83,41.27,40.32,75151.42,643.71
20241017140007,0,1006.85,40.81,42.03,68291.31,540.48
20241017141007,0,1006.8,40.58,42.32,64187.25,461.84
20241017142007,0,1006.74,39.59,44.44,60616.86,387.33
20241017143007,0,1006.77,39.21,46.17,57488.5,324.97
20241017144007,0,1006.88,38.51,48.12,38318.17,164.91
20241017145007,0,1007.05,35.35,57.62,27046.56,66.63
20241017150007,0,1007.06,34.04,63.76,16212.69,23.55
20241017151007,0,1007.07,33.85,66.03,16675.58,68.09
20241017152007,0,1007.09,34.16,66.58,9230.25,74.7
20241017153007,0,1007.06,34.11,69.18,7749.92,31.96
20241017154007,0,1007.14,32.26,76.82,5503.25,2.3
20241017155007,0,1007.17,30.93,85.86,4430.92,1.39
20241017160007,0,1007.19,30.2,94.15,3895.75,1
20241017161007,0,1007.26,29.63,100,3516.42,0.82
20241017162007,0,1007.38,29.41,100,3038.08,0.62
20241017163007,0,1007.35,29.11,100,2476.67,0.44
20241017164007,0,1007.48,28.72,100,1856.83,0.27
20241017165007,0,1007.6,28.39,100,1153.83,0.14
20241018090007,0,1009.6,46.71,34.71,117758.2,1465.39
20241018091007,0,1009.59,45.78,35.76,117758.2,1513.6
20241018092007,0,1009.62,47.31,33.81,117758.2,1555.07
20241018093007,0,1009.59,48.12,32.29,117758.2,1593.73
20241018094007,0,1009.45,48.71,30.83,117758.2,1630.18
20241018095007,0,1009.31,49.62,29.24,117758.2,1668.77
20241018100007,0,1009.16,50.41,27.95,117758.2,1677.54
20241018101007,0,1008.97,51.21,26.45,117758.2,1780.71
20241018102007,0,1008.75,52.17,25.4,117758.2,1758.44
20241018103007,0,1008.53,53.15,24.39,117758.2,1717.25
20241018104007,0,1008.34,51.73,25.02,117758.2,1768.05
20241018105007,0,1008.17,51.72,25.38,114486.45,1743.59
20241018110007,0,1008.01,51.31,25.56,107197.6,1634.62
20241018111007,0,1007.86,50.71,25.88,96930.26,1381.85
20241018112007,0,1007.71,49.74,26.89,115840.57,1804.6
20241018113007,0,1007.65,50.52,25.08,116443.42,1723.5
20241018114007,0,1007.48,50.59,25.03,117435.3,1632.57
20241018115007,0,1007.32,50.72,24.79,114097.79,1476.69
20241018120007,0,1007.14,51.05,24.34,117758.2,1583.26
20241018121007,0,1007.02,51.53,22.92,106983.78,1277.21
20241018122007,0,1006.88,47.61,27.04,74041.08,693.23
20241018123007,0,1006.77,47.48,26.97,117758.2,1536.78
20241018124007,0,1006.7,47.91,26.33,117747.24,1281.25
20241018125007,0,1006.65,45.95,28.34,111401.39,1180.51
20241018130007,0,1006.58,46.07,28.87,104159.63,1107.53
20241018131007,0,1006.47,47.01,27.25,91805.76,914.96
20241018132007,0,1006.44,46.64,27.7,92171.78,964.48
20241018133007,0,1006.45,45.93,28.93,70852.22,633.57
20241018134007,0,1006.44,44.32,31.28,56092.82,536.29
20241018135007,0,1006.29,45.33,29.6,72810.27,648.38
20241018140007,0,1006.24,45.29,29.73,72495.82,677.25
20241018141007,0,1006.2,43.59,32.55,64619.94,526.36
20241018142007,0,1006.19,43.03,33.52,31865.17,142.59
20241018143007,0,1006.22,39.17,39.55,19469.92,45.17
20241018144007,0,1006.29,37.27,44.82,13915.5,22.46
20241018145007,0,1006.4,35.43,50.22,11496.17,13.77
20241018160007,0,1006.62,33.87,57.73,6728.25,12.91
20241018161007,0,1006.72,32.85,62.19,8200.75,12.3
20241018162007,0,1006.88,32.38,64.79,5930.67,4.06
20241018163007,0,1006.94,31.52,71.02,4738.08,2.37
20241018164007,0,1007.02,30.76,80.38,3772.58,1.38
20241018165007,0,1007.13,29.98,92.33,2911.42,0.93
20241019090007,0,1010.65,42.36,39.68,112829.91,1375.35
20241019091007,0,1010.62,43.91,36.83,116775.13,1441.83
20241019092007,0,1010.52,44.79,33.48,117758.2,1500.25
20241019093007,0,1010.46,46.06,31.26,117758.2,1539.07
20241019094007,0,1010.39,45.79,30.68,117758.2,1574.9
20241019095007,0,1010.3,45.82,30.6,117758.2,1605.06
20241019100007,0,1010.12,47,28.05,117758.2,1627.9
20241019101007,0,1010.04,47.31,27.24,117758.2,1636.57
20241019102007,0,1009.91,48.78,25.64,117758.2,1651.63
20241019103007,0,1009.79,48.9,25.44,117758.2,1656.34
20241019104007,0,1009.64,49.9,24.2,117688.66,1650.99
20241019105007,0,1009.44,50.32,24.46,114677.09,1642.06
20241019110007,0,1009.26,51.49,22.18,112224,1634.64
20241019111007,0,1009.08,51.3,22.47,108069.26,1645.35
20241019112007,0,1008.93,50.75,23.44,105417.8,1637.78
20241019113007,0,1008.83,50.93,23.58,105317.17,1609.35
20241019114007,0,1008.68,48.58,26.36,55202.99,672.89
20241019115007,0,1008.66,42.25,35.86,96559.66,1416.24
20241019120007,0,1008.56,43.62,34.43,115405.91,1613.68
20241019121007,0,1008.5,43.12,35.05,117758.2,1570.8
20241019122007,0,1008.36,42.99,35.86,117758.2,1525.26
20241019123007,0,1008.27,43.45,35.72,117758.2,1476.6
20241019124007,0,1008.2,43.88,35.27,117758.2,1420.63
20241019125007,0,1008.23,42.71,38.07,117758.2,1350.19
20241019130007,0,1008.22,40.9,41.89,117758.2,1255.72
20241019131007,0,1008.21,41.64,41.54,113008.34,1162.3
20241019132007,0,1008.21,41.38,42.31,104387.65,1071.58
20241019133007,0,1008.24,41.82,42.19,97176.44,982.18
20241019134007,0,1008.18,41.68,42.66,89764.15,890.8
20241019135007,0,1008.1,41.24,43.72,83344.09,797
20241019140007,0,1008.09,41.3,43.55,78057.69,705.6
20241019141007,0,1008.04,39.49,47.87,72048.22,618.27
20241019142007,0,1008.04,38.77,50.07,66451.31,543.3
20241019143007,0,1008.13,39.23,49.18,61881.68,464.51
20241019144007,0,1008.21,39.39,49.25,58234.56,387.71
20241019145007,0,1008.25,38.32,52.24,55222.82,320.45
